編號 F0010001A2007_1_07 的CER： 1.0000, SER: 1.0000
編號 F0080001D3006_9_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_1_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_10_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_100_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_101_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_102_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_103_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_104_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_105_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_106_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_107_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_108_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_109_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_11_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_110_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_111_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_112_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_113_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_114_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_115_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_116_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_117_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_118_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_119_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_12_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_120_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_121_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_122_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_123_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_124_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_125_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_126_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_128_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_129_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_13_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_130_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_131_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_132_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_133_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_134_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_135_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_136_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_137_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_138_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_139_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_14_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_140_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_141_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_142_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_143_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_144_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_145_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_146_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_147_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_148_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_149_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_15_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_150_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_151_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_152_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_153_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_154_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_155_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_156_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_157_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_158_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_159_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_16_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_160_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_161_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_162_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_163_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_164_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_165_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_166_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_167_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_168_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_169_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_17_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_170_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_171_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_172_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_173_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_174_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_175_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_176_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_177_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_178_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_179_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_18_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_180_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_181_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_182_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_183_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_184_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_185_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_186_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_187_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_188_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_189_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_19_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_190_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_191_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_192_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_193_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_194_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_195_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_196_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_197_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_198_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_199_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_2_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_20_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_200_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_21_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_22_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_23_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_24_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_25_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_26_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_27_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_28_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_29_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_3_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_30_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_31_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_32_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_33_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_34_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_35_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_36_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_37_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_39_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_4_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_40_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_41_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_42_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_43_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_44_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_45_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_46_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_47_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_48_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_49_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_5_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_50_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_51_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_52_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_53_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_54_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_55_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_56_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_57_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_58_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_59_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_6_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_60_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_61_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_62_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_63_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_64_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_65_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_66_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_67_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_68_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_69_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_7_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_70_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_71_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_72_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_73_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_74_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_75_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_76_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_77_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_78_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_79_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_8_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_80_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_81_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_82_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_83_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_84_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_85_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_86_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_87_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_88_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_89_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_9_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_90_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_91_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_92_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_93_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_94_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_95_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_96_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_97_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_98_07 的CER： 1.0000, SER: 1.0000
編號 F0130001A2021_99_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_1_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_10_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_11_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_12_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_13_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_14_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_15_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_16_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_17_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_18_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_19_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_2_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_20_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_21_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_22_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_23_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_24_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_25_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_26_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_27_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_28_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_29_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_3_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_30_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_31_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_32_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_33_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_34_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_35_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_36_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_37_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_38_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_39_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_40_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_41_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_42_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_43_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_44_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_45_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_46_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_47_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_48_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_49_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_5_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_50_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_51_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_52_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_53_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_54_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_55_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_56_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_57_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_58_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_59_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_6_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_60_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_61_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_7_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_8_07 的CER： 1.0000, SER: 1.0000
編號 F0130001D3021_9_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_1_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_10_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_100_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_101_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_102_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_103_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_104_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_105_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_106_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_107_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_108_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_109_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_11_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_110_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_111_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_112_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_113_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_114_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_115_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_116_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_117_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_118_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_119_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_12_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_120_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_121_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_122_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_123_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_124_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_125_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_126_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_127_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_128_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_129_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_13_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_130_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_131_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_132_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_133_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_134_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_135_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_136_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_137_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_138_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_139_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_14_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_140_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_141_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_142_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_143_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_144_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_145_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_146_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_147_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_148_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_149_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_15_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_150_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_151_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_152_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_153_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_154_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_155_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_156_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_157_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_158_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_159_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_16_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_160_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_161_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_162_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_163_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_164_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_166_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_167_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_168_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_169_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_17_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_170_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_171_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_172_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_173_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_174_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_175_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_176_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_177_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_178_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_179_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_18_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_180_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_181_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_182_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_183_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_184_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_185_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_186_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_187_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_188_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_189_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_19_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_190_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_191_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_192_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_193_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_194_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_195_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_196_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_197_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_198_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_199_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_2_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_20_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_200_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_21_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_22_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_23_07 的CER： 1.0000, SER: 1.0000
編號 F0140001A2026_24_07 的CER： 1.0000, SER: 1.0000
